make,model,year,engine_hp,cylinders,transmission,driven_wheels,num_doors,size,style,mpg_highway,mpg_city,popularity,msrp
toyota,highlander_hybrid,2015,280,6,automatic,all_wheel_drive,4,midsize,4dr_suv,28,27,2031,49485.87
toyota,highlander_hybrid,2015,280,6,automatic,all_wheel_drive,4,midsize,4dr_suv,28,27,2031,52060.99
toyota,highlander_hybrid,2016,280,6,automatic,all_wheel_drive,4,midsize,4dr_suv,28,27,2031,51560.51
toyota,highlander_hybrid,2016,280,6,automatic,all_wheel_drive,4,midsize,4dr_suv,28,27,2031,48889.80
toyota,highlander,2015,270,6,automatic,all_wheel_drive,4,midsize,4dr_suv,24,18,2031,35938.01
toyota,highlander,2015,270,6,automatic,front_wheel_drive,4,midsize,4dr_suv,25,19,2031,32132.20
toyota,highlander,2015,270,6,automatic,all_wheel_drive,4,midsize,4dr_suv,24,18,2031,45649.03
toyota,highlander,2015,270,6,automatic,all_wheel_drive,4,midsize,4dr_suv,24,18,2031,39350.83
toyota,highlander,2015,270,6,automatic,all_wheel_drive,4,midsize,4dr_suv,24,18,2031,43073.91
toyota,highlander,2015,270,6,automatic,front_wheel_drive,4,midsize,4dr_suv,25,19,2031,44139.12
toyota,highlander,2015,270,6,automatic,all_wheel_drive,4,midsize,4dr_suv,24,18,2031,33642.12
toyota,highlander,2015,185,4,automatic,front_wheel_drive,4,midsize,4dr_suv,25,20,2031,30782.59
toyota,highlander,2015,270,6,automatic,front_wheel_drive,4,midsize,4dr_suv,25,19,2031,34428.10
toyota,highlander,2015,270,6,automatic,front_wheel_drive,4,midsize,4dr_suv,25,19,2031,37840.92
toyota,highlander,2015,270,6,automatic,front_wheel_drive,4,midsize,4dr_suv,25,19,2031,41563.99
toyota,highlander,2016,270,6,automatic,front_wheel_drive,4,midsize,4dr_suv,25,19,2031,35127.74
toyota,highlander,2016,270,6,automatic,all_wheel_drive,4,midsize,4dr_suv,24,18,2031,39601.04
toyota,highlander,2016,185,4,automatic,front_wheel_drive,4,midsize,4dr_suv,25,20,2031,31139.55
toyota,highlander,2016,270,6,automatic,all_wheel_drive,4,midsize,4dr_suv,24,18,2031,43277.74
toyota,highlander,2016,270,6,automatic,all_wheel_drive,4,midsize,4dr_suv,24,18,2031,45948.45
toyota,highlander,2016,270,6,automatic,all_wheel_drive,4,midsize,4dr_suv,24,18,2031,34188.14
toyota,highlander,2016,270,6,automatic,front_wheel_drive,4,midsize,4dr_suv,25,19,2031,44457.34
toyota,highlander,2016,270,6,automatic,front_wheel_drive,4,midsize,4dr_suv,25,19,2031,32697.03
toyota,highlander,2016,270,6,automatic,front_wheel_drive,4,midsize,4dr_suv,25,19,2031,41786.63
toyota,highlander,2016,270,6,automatic,all_wheel_drive,4,midsize,4dr_suv,24,18,2031,36618.84
toyota,highlander,2016,270,6,automatic,front_wheel_drive,4,midsize,4dr_suv,25,19,2031,38109.94
honda,hr-v,2016,141,4,automatic,front_wheel_drive,4,compact,4dr_suv,35,28,2202,22535.06
honda,hr-v,2016,141,4,automatic,all_wheel_drive,4,compact,4dr_suv,32,27,2202,23862.76
honda,hr-v,2016,141,4,automatic,front_wheel_drive,4,compact,4dr_suv,35,28,2202,20441.39
honda,hr-v,2016,141,4,automatic,all_wheel_drive,4,compact,4dr_suv,32,27,2202,26543.68
honda,hr-v,2016,141,4,automatic,all_wheel_drive,4,compact,4dr_suv,32,27,2202,21769.09
honda,hr-v,2016,141,4,automatic,front_wheel_drive,4,compact,4dr_suv,35,28,2202,25215.98
honda,hr-v,2016,141,4,manual,front_wheel_drive,4,compact,4dr_suv,34,25,2202,19624.35
honda,hr-v,2016,141,4,manual,front_wheel_drive,4,compact,4dr_suv,34,25,2202,21718.02
honda,hr-v,2017,141,4,automatic,front_wheel_drive,4,compact,4dr_suv,34,28,2202,22215
honda,hr-v,2017,141,4,automatic,all_wheel_drive,4,compact,4dr_suv,31,27,2202,23515
honda,hr-v,2017,141,4,automatic,front_wheel_drive,4,compact,4dr_suv,34,28,2202,20165
honda,hr-v,2017,141,4,automatic,all_wheel_drive,4,compact,4dr_suv,31,27,2202,26140
honda,hr-v,2017,141,4,automatic,front_wheel_drive,4,compact,4dr_suv,34,28,2202,24840
honda,hr-v,2017,141,4,manual,front_wheel_drive,4,compact,4dr_suv,33,25,2202,19365
honda,hr-v,2017,141,4,automatic,all_wheel_drive,4,compact,4dr_suv,31,27,2202,21465
honda,hr-v,2017,141,4,manual,front_wheel_drive,4,compact,4dr_suv,33,25,2202,21415
lexus,hs_250h,2010,187,4,automatic,front_wheel_drive,4,midsize,sedan,34,35,454,38950.58
lexus,hs_250h,2010,187,4,automatic,front_wheel_drive,4,midsize,sedan,34,35,454,42064.38
lexus,hs_250h,2011,187,4,automatic,front_wheel_drive,4,midsize,sedan,34,35,454,42607.96
lexus,hs_250h,2011,187,4,automatic,front_wheel_drive,4,midsize,sedan,34,35,454,39589.44
lexus,hs_250h,2012,187,4,automatic,front_wheel_drive,4,midsize,sedan,34,35,454,42491.42
lexus,hs_250h,2012,187,4,automatic,front_wheel_drive,4,midsize,sedan,34,35,454,39534.11
lamborghini,huracan,2015,610,10,automated_manual,all_wheel_drive,2,compact,coupe,20,14,1158,245360.97
lamborghini,huracan,2016,610,10,automated_manual,all_wheel_drive,2,compact,coupe,21,14,1158,243580.90
lamborghini,huracan,2016,610,10,automated_manual,all_wheel_drive,2,compact,convertible,20,14,1158,267938.99
lamborghini,huracan,2016,580,10,automated_manual,rear_wheel_drive,2,compact,coupe,21,14,1158,204056.45
infiniti,i30,2000,227,6,automatic,front_wheel_drive,4,midsize,sedan,25,17,190,3769.32
infiniti,i30,2000,227,6,automatic,front_wheel_drive,4,midsize,sedan,25,17,190,3632.67
infiniti,i30,2001,227,6,automatic,front_wheel_drive,4,midsize,sedan,24,17,190,43999.80
infiniti,i30,2001,227,6,automatic,front_wheel_drive,4,midsize,sedan,24,17,190,41127.84
infiniti,i35,2002,255,6,automatic,front_wheel_drive,4,midsize,sedan,24,17,190,39172.87
infiniti,i35,2003,255,6,automatic,front_wheel_drive,4,midsize,sedan,24,17,190,38766.26
infiniti,i35,2004,255,6,automatic,front_wheel_drive,4,midsize,sedan,24,17,190,39707.10
bmw,i3,2015,170,0,direct_drive,rear_wheel_drive,4,compact,4dr_hatchback,111,137,3916,43849.55
bmw,i3,2016,170,0,direct_drive,rear_wheel_drive,4,compact,4dr_hatchback,111,137,3916,43303.27
bmw,i3,2017,170,0,direct_drive,rear_wheel_drive,4,compact,4dr_hatchback,111,137,3916,42400
bmw,i3,2017,170,0,direct_drive,rear_wheel_drive,4,compact,4dr_hatchback,106,129,3916,43600
scion,ia,2016,106,4,automatic,front_wheel_drive,4,compact,sedan,42,33,105,17157.90
scion,ia,2016,106,4,manual,front_wheel_drive,4,compact,sedan,41,31,105,16034.47
acura,ilx_hybrid,2014,111,4,automatic,front_wheel_drive,4,compact,sedan,38,39,204,29923.49
acura,ilx_hybrid,2014,111,4,automatic,front_wheel_drive,4,compact,sedan,38,39,204,35825.36
acura,ilx,2015,201,4,manual,front_wheel_drive,4,compact,sedan,31,22,204,30353.40
acura,ilx,2015,150,4,automatic,front_wheel_drive,4,compact,sedan,35,24,204,32835.45
acura,ilx,2015,150,4,automatic,front_wheel_drive,4,compact,sedan,35,24,204,30353.40
acura,ilx,2015,150,4,automatic,front_wheel_drive,4,compact,sedan,35,24,204,27974.77
acura,ilx,2016,201,4,automated_manual,front_wheel_drive,4,compact,sedan,36,25,204,35633.28
acura,ilx,2016,201,4,automated_manual,front_wheel_drive,4,compact,sedan,36,25,204,30536.98
acura,ilx,2016,201,4,automated_manual,front_wheel_drive,4,compact,sedan,36,25,204,29822.06
acura,ilx,2016,201,4,automated_manual,front_wheel_drive,4,compact,sedan,36,25,204,32569.37
acura,ilx,2016,201,4,automated_manual,front_wheel_drive,4,compact,sedan,36,25,204,33600.89
acura,ilx,2016,201,4,automated_manual,front_wheel_drive,4,compact,sedan,36,25,204,28494.37
acura,ilx,2017,201,4,automated_manual,front_wheel_drive,4,compact,sedan,35,25,204,32990
acura,ilx,2017,201,4,automated_manual,front_wheel_drive,4,compact,sedan,35,25,204,29290
acura,ilx,2017,201,4,automated_manual,front_wheel_drive,4,compact,sedan,35,25,204,31980
acura,ilx,2017,201,4,automated_manual,front_wheel_drive,4,compact,sedan,35,25,204,34980
acura,ilx,2017,201,4,automated_manual,front_wheel_drive,4,compact,sedan,35,25,204,27990
acura,ilx,2017,201,4,automated_manual,front_wheel_drive,4,compact,sedan,35,25,204,29990
chevrolet,impala_limited,2014,300,6,automatic,front_wheel_drive,4,large,sedan,30,18,1385,27790.54
chevrolet,impala_limited,2014,300,6,automatic,front_wheel_drive,4,large,sedan,30,18,1385,26744.77
chevrolet,impala_limited,2014,300,6,automatic,front_wheel_drive,4,large,sedan,30,18,1385,31616.40
chevrolet,impala_limited,2015,300,6,automatic,front_wheel_drive,4,large,sedan,30,18,1385,27757.59
chevrolet,impala_limited,2015,300,6,automatic,front_wheel_drive,4,large,sedan,30,18,1385,26713.06
chevrolet,impala_limited,2015,300,6,automatic,front_wheel_drive,4,large,sedan,30,18,1385,31578.91
chevrolet,impala_limited,2016,300,6,automatic,front_wheel_drive,4,large,sedan,30,18,1385,27411.79
chevrolet,impala_limited,2016,300,6,automatic,front_wheel_drive,4,large,sedan,30,18,1385,31185.50
chevrolet,impala_limited,2016,300,6,automatic,front_wheel_drive,4,large,sedan,30,18,1385,26380.27
chevrolet,impala,2015,195,4,automatic,front_wheel_drive,4,large,sedan,31,21,1385,35643.27
chevrolet,impala,2015,195,4,automatic,front_wheel_drive,4,large,sedan,31,21,1385,27985.11
chevrolet,impala,2015,305,6,automatic,front_wheel_drive,4,large,sedan,29,19,1385,36651.60
chevrolet,impala,2015,305,6,automatic,front_wheel_drive,4,large,sedan,29,19,1385,31320.37
chevrolet,impala,2015,195,4,automatic,front_wheel_drive,4,large,sedan,31,21,1385,30312.03
chevrolet,impala,2015,195,4,automatic,front_wheel_drive,4,large,sedan,31,21,1385,27985.11
chevrolet,impala,2016,305,6,automatic,front_wheel_drive,4,large,sedan,29,19,1385,36297.13
chevrolet,impala,2016,305,6,automatic,front_wheel_drive,4,large,sedan,29,19,1385,31083.37
chevrolet,impala,2016,195,4,automatic,front_wheel_drive,4,large,sedan,31,22,1385,27672.22
chevrolet,impala,2016,195,4,automatic,front_wheel_drive,4,large,sedan,31,22,1385,30087.60
chevrolet,impala,2016,195,4,automatic,front_wheel_drive,4,large,sedan,31,22,1385,27672.22
chevrolet,impala,2017,305,6,automatic,front_wheel_drive,4,large,sedan,28,19,1385,35645
subaru,impreza_wrx,2013,265,4,manual,all_wheel_drive,4,compact,4dr_hatchback,25,19,640,29772.32
subaru,impreza_wrx,2013,265,4,manual,all_wheel_drive,4,compact,sedan,25,19,640,30824.53
subaru,impreza_wrx,2013,305,4,manual,all_wheel_drive,4,compact,4dr_hatchback,23,17,640,38190.01
subaru,impreza_wrx,2013,305,4,manual,all_wheel_drive,4,compact,sedan,23,17,640,39610.50
subaru,impreza_wrx,2013,305,4,manual,all_wheel_drive,4,compact,sedan,23,17,640,36085.59
subaru,impreza_wrx,2013,265,4,manual,all_wheel_drive,4,compact,sedan,25,19,640,27141.79
subaru,impreza_wrx,2013,265,4,manual,all_wheel_drive,4,compact,4dr_hatchback,25,19,640,30824.53
subaru,impreza_wrx,2013,265,4,manual,all_wheel_drive,4,compact,sedan,25,19,640,29772.32
subaru,impreza_wrx,2013,265,4,manual,all_wheel_drive,4,compact,4dr_hatchback,25,19,640,27141.79
subaru,impreza_wrx,2014,265,4,manual,all_wheel_drive,4,compact,4dr_hatchback,25,19,640,29504.15
subaru,impreza_wrx,2014,265,4,manual,all_wheel_drive,4,compact,4dr_hatchback,25,19,640,30539.56
subaru,impreza_wrx,2014,305,4,manual,all_wheel_drive,4,compact,sedan,23,17,640,35716.64
subaru,impreza_wrx,2014,265,4,manual,all_wheel_drive,4,compact,sedan,25,19,640,26915.61
subaru,impreza_wrx,2014,305,4,manual,all_wheel_drive,4,compact,4dr_hatchback,23,17,640,37787.47
subaru,impreza_wrx,2014,265,4,manual,all_wheel_drive,4,compact,4dr_hatchback,25,19,640,26915.61
subaru,impreza_wrx,2014,305,4,manual,all_wheel_drive,4,compact,sedan,23,17,640,39185.28
subaru,impreza_wrx,2014,265,4,manual,all_wheel_drive,4,compact,sedan,25,19,640,29504.15
subaru,impreza_wrx,2014,265,4,manual,all_wheel_drive,4,compact,sedan,25,19,640,30539.56
subaru,impreza,2015,148,4,automatic,all_wheel_drive,4,compact,4dr_hatchback,37,28,640,22229.86
subaru,impreza,2015,148,4,automatic,all_wheel_drive,4,compact,4dr_hatchback,36,27,640,24091.40
subaru,impreza,2015,148,4,manual,all_wheel_drive,4,compact,4dr_hatchback,33,24,640,21712.76
subaru,impreza,2015,148,4,automatic,all_wheel_drive,4,compact,sedan,37,28,640,21712.76
subaru,impreza,2015,148,4,automatic,all_wheel_drive,4,compact,4dr_hatchback,37,28,640,23574.30
subaru,impreza,2015,148,4,automatic,all_wheel_drive,4,compact,4dr_hatchback,37,28,640,20368.32
subaru,impreza,2015,148,4,manual,all_wheel_drive,4,compact,4dr_hatchback,34,25,640,19334.13
subaru,impreza,2015,148,4,manual,all_wheel_drive,4,compact,sedan,34,25,640,18817.04
subaru,impreza,2015,148,4,automatic,all_wheel_drive,4,compact,sedan,37,28,640,23057.21
subaru,impreza,2015,148,4,automatic,all_wheel_drive,4,compact,4dr_hatchback,36,27,640,22746.95
subaru,impreza,2015,148,4,automatic,all_wheel_drive,4,compact,sedan,37,28,640,19851.23
subaru,impreza,2016,148,4,manual,all_wheel_drive,4,compact,sedan,34,25,640,18684.75
subaru,impreza,2016,148,4,manual,all_wheel_drive,4,compact,4dr_hatchback,33,24,640,21544.40
subaru,impreza,2016,148,4,automatic,all_wheel_drive,4,compact,4dr_hatchback,37,28,640,22565.70
subaru,impreza,2016,148,4,automatic,all_wheel_drive,4,compact,sedan,37,28,640,21544.40
subaru,impreza,2016,148,4,automatic,all_wheel_drive,4,compact,4dr_hatchback,37,28,640,22055.05
subaru,impreza,2016,148,4,automatic,all_wheel_drive,4,compact,4dr_hatchback,37,28,640,20216.70
subaru,impreza,2016,148,4,automatic,all_wheel_drive,4,compact,4dr_hatchback,37,28,640,24097.66
subaru,impreza,2016,148,4,automatic,all_wheel_drive,4,compact,sedan,37,28,640,19706.05
subaru,impreza,2016,148,4,manual,all_wheel_drive,4,compact,4dr_hatchback,34,25,640,19195.40
subaru,impreza,2016,148,4,automatic,all_wheel_drive,4,compact,sedan,37,28,640,23076.35
subaru,impreza,2016,148,4,automatic,all_wheel_drive,4,compact,4dr_hatchback,37,28,640,23587.01
subaru,impreza,2017,152,4,manual,all_wheel_drive,4,midsize,sedan,38,28,640,18395
subaru,impreza,2017,152,4,manual,all_wheel_drive,4,compact,4dr_hatchback,37,28,640,18895
subaru,impreza,2017,152,4,automatic,all_wheel_drive,4,compact,4dr_hatchback,37,28,640,21695
subaru,impreza,2017,152,4,automatic,all_wheel_drive,4,midsize,sedan,38,28,640,21195
subaru,impreza,2017,152,4,automatic,all_wheel_drive,4,compact,4dr_hatchback,37,28,640,24595
subaru,impreza,2017,152,4,automatic,all_wheel_drive,4,midsize,sedan,38,28,640,24095
subaru,impreza,2017,152,4,automatic,all_wheel_drive,4,midsize,sedan,36,27,640,22795
subaru,impreza,2017,152,4,manual,all_wheel_drive,4,midsize,sedan,36,27,640,21995
subaru,impreza,2017,152,4,automatic,all_wheel_drive,4,compact,4dr_hatchback,37,28,640,19895
subaru,impreza,2017,152,4,automatic,all_wheel_drive,4,compact,4dr_hatchback,35,27,640,23295
subaru,impreza,2017,152,4,automatic,all_wheel_drive,4,midsize,sedan,38,28,640,19395
subaru,impreza,2017,152,4,manual,all_wheel_drive,4,compact,4dr_hatchback,35,27,640,22495
scion,im,2016,137,4,manual,front_wheel_drive,4,compact,4dr_hatchback,36,27,105,18853.26
scion,im,2016,137,4,automatic,front_wheel_drive,4,compact,4dr_hatchback,37,28,105,19609.03
honda,insight,2012,98,4,automatic,front_wheel_drive,4,compact,4dr_hatchback,44,41,2202,25292.01
honda,insight,2012,98,4,automatic,front_wheel_drive,4,compact,4dr_hatchback,44,41,2202,19751.04
honda,insight,2012,98,4,automatic,front_wheel_drive,4,compact,4dr_hatchback,44,41,2202,21646.07
honda,insight,2012,98,4,automatic,front_wheel_drive,4,compact,4dr_hatchback,44,41,2202,19751.04
honda,insight,2012,98,4,automatic,front_wheel_drive,4,compact,4dr_hatchback,44,41,2202,23450.35
honda,insight,2012,98,4,automatic,front_wheel_drive,4,compact,4dr_hatchback,44,41,2202,21646.07
honda,insight,2012,98,4,automatic,front_wheel_drive,4,compact,4dr_hatchback,44,41,2202,23450.35
honda,insight,2012,98,4,automatic,front_wheel_drive,4,compact,4dr_hatchback,44,41,2202,25292.01
honda,insight,2013,98,4,automatic,front_wheel_drive,4,compact,4dr_hatchback,44,41,2202,23217.04
honda,insight,2013,98,4,automatic,front_wheel_drive,4,compact,4dr_hatchback,44,41,2202,21438.81
honda,insight,2013,98,4,automatic,front_wheel_drive,4,compact,4dr_hatchback,44,41,2202,25032.11
honda,insight,2013,98,4,automatic,front_wheel_drive,4,compact,4dr_hatchback,44,41,2202,21438.81
honda,insight,2013,98,4,automatic,front_wheel_drive,4,compact,4dr_hatchback,44,41,2202,19571.13
honda,insight,2013,98,4,automatic,front_wheel_drive,4,compact,4dr_hatchback,44,41,2202,25032.11
honda,insight,2013,98,4,automatic,front_wheel_drive,4,compact,4dr_hatchback,44,41,2202,19571.13
honda,insight,2013,98,4,automatic,front_wheel_drive,4,compact,4dr_hatchback,44,41,2202,23217.04
honda,insight,2014,98,4,automatic,front_wheel_drive,4,compact,4dr_hatchback,44,41,2202,22975.86
honda,insight,2014,98,4,automatic,front_wheel_drive,4,compact,4dr_hatchback,44,41,2202,24761.95
honda,insight,2014,98,4,automatic,front_wheel_drive,4,compact,4dr_hatchback,44,41,2202,19388.15
honda,insight,2014,98,4,automatic,front_wheel_drive,4,compact,4dr_hatchback,44,41,2202,21226.01
acura,integra,2000,140,4,manual,front_wheel_drive,2,compact,2dr_hatchback,28,22,204,4455.43
acura,integra,2000,140,4,manual,front_wheel_drive,4,compact,sedan,28,22,204,4287.46
acura,integra,2000,170,4,manual,front_wheel_drive,4,compact,sedan,28,22,204,5155.78
acura,integra,2000,170,4,manual,front_wheel_drive,2,compact,2dr_hatchback,28,22,204,5198.48
acura,integra,2000,140,4,manual,front_wheel_drive,4,compact,sedan,28,22,204,4586.39
acura,integra,2000,195,4,manual,front_wheel_drive,2,compact,2dr_hatchback,28,22,204,10530.77
acura,integra,2000,140,4,manual,front_wheel_drive,2,compact,2dr_hatchback,28,22,204,4392.80
acura,integra,2001,170,4,manual,front_wheel_drive,4,compact,sedan,28,22,204,31280.14
acura,integra,2001,140,4,manual,front_wheel_drive,2,compact,2dr_hatchback,28,22,204,29134.82
acura,integra,2001,140,4,manual,front_wheel_drive,2,compact,2dr_hatchback,28,22,204,26851.09
acura,integra,2001,140,4,automatic,front_wheel_drive,2,compact,2dr_hatchback,28,21,204,27958.35
acura,integra,2001,140,4,manual,front_wheel_drive,4,compact,sedan,28,22,204,29896.06
acura,integra,2001,140,4,automatic,front_wheel_drive,2,compact,2dr_hatchback,28,21,204,30242.08
acura,integra,2001,140,4,automatic,front_wheel_drive,4,compact,sedan,28,21,204,29065.61
acura,integra,2001,140,4,automatic,front_wheel_drive,4,compact,sedan,28,21,204,31003.32
acura,integra,2001,195,4,manual,front_wheel_drive,2,compact,2dr_hatchback,28,22,204,33840.68
acura,integra,2001,140,4,manual,front_wheel_drive,4,compact,sedan,28,22,204,27958.35
acura,integra,2001,170,4,manual,front_wheel_drive,2,compact,2dr_hatchback,28,22,204,30864.91
dodge,intrepid,2002,244,6,automatic,front_wheel_drive,4,large,sedan,24,16,1851,36863.38
dodge,intrepid,2002,200,6,automatic,front_wheel_drive,4,large,sedan,26,18,1851,28354.35
dodge,intrepid,2002,234,6,automatic,front_wheel_drive,4,large,sedan,24,16,1851,31297.42
dodge,intrepid,2003,244,6,automatic,front_wheel_drive,4,large,sedan,25,17,1851,33137.83
dodge,intrepid,2003,200,6,automatic,front_wheel_drive,4,large,sedan,27,19,1851,28182.14
dodge,intrepid,2004,234,6,automatic,front_wheel_drive,4,large,sedan,25,17,1851,32978.96
dodge,intrepid,2004,244,6,automatic,front_wheel_drive,4,large,sedan,25,16,1851,32576.69
dodge,intrepid,2004,200,6,automatic,front_wheel_drive,4,large,sedan,27,19,1851,27749.56
oldsmobile,intrigue,2000,215,6,automatic,front_wheel_drive,4,midsize,sedan,26,17,26,3178.59
oldsmobile,intrigue,2000,215,6,automatic,front_wheel_drive,4,midsize,sedan,26,17,26,3535.88
oldsmobile,intrigue,2000,215,6,automatic,front_wheel_drive,4,midsize,sedan,26,17,26,3259.73
oldsmobile,intrigue,2001,215,6,automatic,front_wheel_drive,4,midsize,sedan,26,17,26,31162.49
oldsmobile,intrigue,2001,215,6,automatic,front_wheel_drive,4,midsize,sedan,26,17,26,36864.89
oldsmobile,intrigue,2001,215,6,automatic,front_wheel_drive,4,midsize,sedan,26,17,26,33591.54
oldsmobile,intrigue,2002,215,6,automatic,front_wheel_drive,4,midsize,sedan,27,18,26,38246.35
oldsmobile,intrigue,2002,215,6,automatic,front_wheel_drive,4,midsize,sedan,27,18,26,33491.10
oldsmobile,intrigue,2002,215,6,automatic,front_wheel_drive,4,midsize,sedan,27,18,26,31556.30
scion,iq,2013,94,4,automatic,front_wheel_drive,2,compact,2dr_hatchback,37,36,105,16304.01
scion,iq,2014,94,4,automatic,front_wheel_drive,2,compact,2dr_hatchback,37,36,105,18482.16
scion,iq,2014,94,4,automatic,front_wheel_drive,2,compact,2dr_hatchback,37,36,105,16219.78
scion,iq,2015,94,4,automatic,front_wheel_drive,2,compact,2dr_hatchback,37,36,105,16200.55
lexus,is_200t,2016,241,4,automatic,rear_wheel_drive,4,midsize,sedan,33,22,454,38120.15
lexus,is_200t,2017,241,4,automatic,rear_wheel_drive,4,midsize,sedan,32,22,454,37825
lexus,is_250_c,2013,204,6,automatic,rear_wheel_drive,2,compact,convertible,30,21,454,44834.73
lexus,is_250_c,2014,204,6,automatic,rear_wheel_drive,2,compact,convertible,30,21,454,44377.89
lexus,is_250_c,2015,204,6,automatic,rear_wheel_drive,2,compact,convertible,30,21,454,44842.37
lexus,is_250,2013,204,6,automatic,rear_wheel_drive,4,midsize,sedan,30,21,454,36895.79
lexus,is_250,2013,204,6,automatic,all_wheel_drive,4,midsize,sedan,27,21,454,39484.23
lexus,is_250,2014,204,6,automatic,rear_wheel_drive,4,midsize,sedan,30,21,454,37378.48
lexus,is_250,2014,204,6,automatic,all_wheel_drive,4,midsize,sedan,27,20,454,40003.26
lexus,is_250,2015,204,6,automatic,rear_wheel_drive,4,midsize,sedan,30,21,454,37799.55
lexus,is_250,2015,204,6,automatic,rear_wheel_drive,4,midsize,sedan,30,21,454,42856.73
lexus,is_250,2015,204,6,automatic,all_wheel_drive,4,midsize,sedan,27,20,454,40421.22
lexus,is_250,2015,204,6,automatic,all_wheel_drive,4,midsize,sedan,27,20,454,45183.65
lexus,is_300,2005,215,6,automatic,rear_wheel_drive,4,compact,wagon,23,16,454,39039.72
lexus,is_300,2005,215,6,automatic,rear_wheel_drive,4,compact,sedan,23,16,454,39039.72
lexus,is_300,2005,215,6,manual,rear_wheel_drive,4,compact,sedan,23,16,454,37320.24
lexus,is_300,2016,255,6,automatic,all_wheel_drive,4,midsize,sedan,26,19,454,40545.75
lexus,is_300,2017,255,6,automatic,all_wheel_drive,4,midsize,sedan,26,19,454,40200
lexus,is_350_c,2013,306,6,automatic,rear_wheel_drive,2,compact,convertible,27,19,454,49338.19
lexus,is_350_c,2014,306,6,automatic,rear_wheel_drive,2,compact,convertible,27,19,454,48809.46
lexus,is_350_c,2015,306,6,automatic,rear_wheel_drive,2,compact,convertible,27,19,454,49268.69
lexus,is_350,2014,306,6,automatic,rear_wheel_drive,4,midsize,sedan,28,19,454,41017.96
lexus,is_350,2014,306,6,automatic,all_wheel_drive,4,midsize,sedan,26,19,454,43332.12
lexus,is_350,2015,306,6,automatic,rear_wheel_drive,4,midsize,sedan,28,19,454,41434.72
lexus,is_350,2015,306,6,automatic,all_wheel_drive,4,midsize,sedan,26,19,454,43746.13
lexus,is_350,2016,306,6,automatic,all_wheel_drive,4,midsize,sedan,26,19,454,43951.80
lexus,is_350,2016,306,6,automatic,rear_wheel_drive,4,midsize,sedan,28,19,454,41740.68
lexus,is_f,2012,416,8,automatic,rear_wheel_drive,4,midsize,sedan,23,16,454,65445.33
lexus,is_f,2013,416,8,automatic,rear_wheel_drive,4,midsize,sedan,23,16,454,64974.05
lexus,is_f,2014,416,8,automatic,rear_wheel_drive,4,midsize,sedan,23,16,454,65852.39
volkswagen,jetta_gli,2013,210,4,automated_manual,front_wheel_drive,4,midsize,sedan,32,24,873,26589.38
volkswagen,jetta_gli,2013,200,4,manual,front_wheel_drive,4,midsize,sedan,33,22,873,27562.68
volkswagen,jetta_gli,2013,210,4,manual,front_wheel_drive,4,midsize,sedan,33,22,873,25431.95
volkswagen,jetta_gli,2013,210,4,automated_manual,front_wheel_drive,4,midsize,sedan,32,24,873,31066.54
volkswagen,jetta_gli,2013,200,4,automated_manual,front_wheel_drive,4,midsize,sedan,32,24,873,28720.11
volkswagen,jetta_gli,2013,200,4,automated_manual,front_wheel_drive,4,midsize,sedan,32,24,873,28720.11
volkswagen,jetta_gli,2013,200,4,manual,front_wheel_drive,4,midsize,sedan,33,22,873,29672.36
volkswagen,jetta_gli,2013,210,4,manual,front_wheel_drive,4,midsize,sedan,33,22,873,25431.95
volkswagen,jetta_gli,2013,210,4,manual,front_wheel_drive,4,midsize,sedan,33,22,873,27799.42
volkswagen,jetta_gli,2013,210,4,automated_manual,front_wheel_drive,4,midsize,sedan,32,24,873,28956.86
volkswagen,jetta_gli,2013,200,4,automated_manual,front_wheel_drive,4,midsize,sedan,32,24,873,30829.79
volkswagen,jetta_gli,2013,200,4,automated_manual,front_wheel_drive,4,midsize,sedan,32,24,873,26352.63
volkswagen,jetta_gli,2013,200,4,automated_manual,front_wheel_drive,4,midsize,sedan,32,24,873,30829.79
volkswagen,jetta_gli,2013,200,4,manual,front_wheel_drive,4,midsize,sedan,33,22,873,27562.68
volkswagen,jetta_gli,2013,210,4,manual,front_wheel_drive,4,midsize,sedan,33,22,873,29909.11
volkswagen,jetta_gli,2013,200,4,manual,front_wheel_drive,4,midsize,sedan,33,22,873,29672.36
volkswagen,jetta_gli,2013,200,4,manual,front_wheel_drive,4,midsize,sedan,33,22,873,25195.20
volkswagen,jetta_gli,2013,210,4,automated_manual,front_wheel_drive,4,midsize,sedan,32,24,873,28956.86
volkswagen,jetta_gli,2013,210,4,manual,front_wheel_drive,4,midsize,sedan,33,22,873,29909.11
volkswagen,jetta_gli,2013,200,4,automated_manual,front_wheel_drive,4,midsize,sedan,32,24,873,26352.63
volkswagen,jetta_gli,2013,200,4,manual,front_wheel_drive,4,midsize,sedan,33,22,873,25195.20
volkswagen,jetta_gli,2013,210,4,automated_manual,front_wheel_drive,4,midsize,sedan,32,24,873,26589.38
volkswagen,jetta_gli,2013,210,4,automated_manual,front_wheel_drive,4,midsize,sedan,32,24,873,31066.54
volkswagen,jetta_gli,2013,210,4,manual,front_wheel_drive,4,midsize,sedan,33,22,873,27799.42
volkswagen,jetta_gli,2014,210,4,manual,front_wheel_drive,4,midsize,sedan,33,23,873,25403.91
